time,DevID,Name,Description,battery_level,co2,humidity,temperature
"2025-12-01T01:06:45.962Z","24E124725E339012","Conseiller - 18","Batiment 3",93,424,39,19.7
"2025-12-01T01:07:09.442Z","24E124725E330837","Classe 5","Batiment 5",92,522,52,17
"2025-12-01T01:07:13.520Z","24E124725E330145","Reserve - 9 ","Batiment 2",98,540,39,20.8
"2025-12-01T01:07:45.402Z","24E124725E331500","Labo - 8","Batiment 1",93,443,34.5,19.3
"2025-12-01T01:08:39.178Z","24E124725E331037","Salle de dessin 13","Batiment 5",93,422,47.5,15.7
"2025-12-01T01:09:15.992Z","24E124725E331618","Classe 1","Batiment 5",92,469,55,16.4
"2025-12-01T01:09:16.764Z","24E124725E330689","Plonge","Batiment 2",98,191,49.5,14.5
"2025-12-01T01:09:44.543Z","24E124725E331392","Salle des profs","Batiment 3",93,443,43.5,17.2
"2025-12-01T01:10:04.402Z","24E124725E330664","Couloir 1e Bat 6","Bâtiment 6",87,458,50,15.4
"2025-12-01T01:10:05.805Z","24E124725E330738","Dépot 4 - 6","Bâtiment 6",87,241,51.5,15
"2025-12-01T01:10:15.171Z","24E124725E338940","Sanitaire 1E - 5 ","Batiment 5",93,478,47,14.6
"2025-12-01T01:10:17.082Z","24E124725E330302","Classe 19","Bâtiment 6",86,499,46.5,15.5
"2025-12-01T01:10:40.612Z","24E124725E331502","WC - 11","Batiment 1",93,404,36,21.4
"2025-12-01T01:10:43.129Z","24E124725E331437","Classe 8","Batiment 5",99,383,49,16.1
"2025-12-01T01:11:16.232Z","24E124725E331515","Salle de réunion","Batiment 3",95,10000,45.5,16.2
"2025-12-01T01:11:17.363Z","24E124725E331914","Orientation ","Batiment 3",93,397,49.5,19.2
"2025-12-01T01:11:17.618Z","24E124725E331504","Préau","Batiment 2",99,297,55,12
"2025-12-01T01:11:46.692Z","24E124725E330109","Couloir RDC - 5 ","Batiment 5",98,439,46.5,16.7
"2025-12-01T01:12:42.572Z","24E124725E336466","Degagement - 3  bat 1","Batiment 1",93,479,34,21.7
"2025-12-01T01:12:45.882Z","24E124725E338938","Lingerie ","Batiment 3",93,458,43.5,16.4
"2025-12-01T01:13:13.471Z","24E124725E330658","Classe 30","Batiment 2",98,457,32,22.5
"2025-12-01T01:13:45.319Z","24E124725E333932","Classe 4","Bâtiment 5",91,747,53.5,16.6
"2025-12-01T01:13:46.570Z","24E124725E332202","Classe 18","Bâtiment 6",86,515,43,13.8
"2025-12-01T01:14:12.541Z","24E124725E330416","Salle des machines - 20","Batiment 3",93,464,39,18.1
"2025-12-01T01:14:43.623Z","24E124725E331472","Dépot 2 - 6","Bâtiment 6",87,451,53.5,15.4
"2025-12-01T01:15:11.579Z","24E124725E330455","Degagement 4 - 2","Batiment 2",99,272,37,17.7
"2025-12-01T01:15:13.461Z","24E124725E330755","Sanitaires Hommes 1E - 6 ","Bâtiment 6",87,560,55,14.1
"2025-12-01T01:15:15.421Z","24E124725E338930","Couloir bureaux","Batiment 3",98,445,40.5,16.6
"2025-12-01T01:15:17.413Z","24E124725E330878","Degagement 3 bat 3","Batiment 3",93,415,41.5,15.6
"2025-12-01T01:15:47.289Z","24E124725E331967","Classe 23","Bâtiment 6",86,461,51,15.8
"2025-12-01T01:16:45.970Z","24E124725E330535","Gestion - 30","Batiment 3",93,538,60,16.1
"2025-12-01T01:16:46.239Z","24E124725E331405","Cuisine ","Batiment 2",98,490,39,19
"2025-12-01T01:16:47.527Z","24E124725E330680","Classe 21","Bâtiment 6",86,568,49.5,16.1
"2025-12-01T01:17:10.520Z","24E124725E335373","Classe 2","Batiment 5",92,491,54.5,16.8
"2025-12-01T01:18:14.972Z","24E124725E331267","Entrée - 18","Batiment 2",98,490,29,19.3
"2025-12-01T01:18:40.151Z","24E124725E338949","Salle 31 ","Batiment 1",93,479,35.5,18.1
"2025-12-01T01:19:12.050Z","24E124725E330344","Sanitaire 22","Batiment 3",98,401,36.5,16
"2025-12-01T01:19:40.624Z","24E124725E336083","Salle étude 2","Bâtiment 7",88,240,45.5,16.1
"2025-12-01T01:19:48.398Z","24E124725E335870","Classe 13","Batiment 5",91,428,49.5,16.4
"2025-12-01T01:20:07.030Z","24E124725E330345","Salle de réunion - 32","Batiment 3",93,364,59,11.9
"2025-12-01T01:20:15.825Z","24E124725E331396","Salle 34","Batiment 1",99,395,30,25.5
"2025-12-01T01:21:12.202Z","24E124725E331314","Vestiaire 6","Bâtiment 6",87,380,69,15.4
"2025-12-01T01:21:14.799Z","24E124725E331912","Classe 11","Batiment 5",99,427,49,15.9
"2025-12-01T01:22:08.682Z","24E124725E331330","Couloir RDC Bat 6","Bâtiment 6",87,410,49.5,15.3
"2025-12-01T01:22:14.370Z","24E124725E331230","Soins","Batiment 3",93,343,43.5,16
"2025-12-01T01:22:46.591Z","24E124725E330635","Principal adjoint - 24","Batiment 3",93,0,46.5,16.5
"2025-12-01T01:22:47.551Z","24E124725E335166","Depot 9","Batiment 5",98,314,55.5,15.2
"2025-12-01T01:23:44.043Z","24E124725E336069","Salle 33","Batiment 1",93,366,44,14.9
"2025-12-01T01:24:12.493Z","24E124725E331272","Bureau CPE - 1","Batiment 4",93,485,46,13.5
"2025-12-01T01:24:40.799Z","24E124725E336091","Salle 32","Batiment 1",93,387,41.5,14.6
"2025-12-01T01:24:43.524Z","24E124725E336062","Reserve 6","Batiment 2",98,458,24.5,30.1
"2025-12-01T01:25:13.320Z","24E124725E330736","Salle étude 1","Batiment 8",98,329,58,12.1
"2025-12-01T01:25:16.423Z","24E124725E330630","Dépot 2 - 7","Bâtiment 7",87,484,49,17.8
"2025-12-01T01:25:38.332Z","24E124725E330286","Classe 7","Batiment 5",92,367,49.5,16.8
"2025-12-01T01:25:45.960Z","24E124725E330427","Sanitaire - 9","Batiment 3",93,546,39.5,18.6
"2025-12-01T01:26:06.811Z","24E124725E331496","Classe 14","Batiment 5",92,478,49.5,15.6
"2025-12-01T01:26:14.922Z","24E124725E330532","Reserve - 11","Batiment 2",98,389,41.5,17.2
"2025-12-01T01:26:44.521Z","24E124725E330620","Degagement 3 - 2","Batiment 2",98,432,36.5,19.4
"2025-12-01T01:27:12.361Z","24E124725E331183","WC Personnel -- 20","Batiment 2",98,325,45.5,18.6
"2025-12-01T01:27:15.672Z","24E124725E331235","Sanitaire RDC - 5 ","Batiment 5",98,435,46.5,16.9
"2025-12-01T01:27:15.991Z","24E124725E330753","SAM Prof 1 ","Batiment 3",99,472,38,16.9
"2025-12-01T01:27:45.961Z","24E124725E330953","CDI","Batiment 3",92,465,51.5,17
"2025-12-01T01:28:45.622Z","24E124725E331366","Classe 6","Batiment 5",92,381,47.5,16.9
"2025-12-01T01:28:46.684Z","24E124725E330612","Classe 3","Batiment 5",92,211,46.5,17.9
"2025-12-01T01:28:46.757Z","24E124725E330210","Vie scolaire - 3","Batiment 4",98,537,56.5,13.9
"2025-12-01T01:29:15.831Z","24E124725E331241","Classe 17","Bâtiment 6",87,476,41.5,16
"2025-12-01T01:29:18.461Z","24E124725E331208","Classe 9","Batiment 5",92,497,47,17.1
"2025-12-01T01:29:47.274Z","24E124725E331402","Sanitaires Dames 1E - 6 ","Bâtiment 6",87,484,52,14.6
"2025-12-01T01:30:15.000Z","24E124725E330429","Labo - 10","Batiment 1",93,306,39.5,16.8
"2025-12-01T01:30:43.721Z","24E124725E331335","Atelier - 7","Batiment 4",93,344,52.5,13.4
"2025-12-01T01:30:46.420Z","24E124725E330537","Infirmerie ","Batiment 3",93,379,43.5,15.8
"2025-12-01T01:31:05.241Z","24E124725E330011","WC - 12","Batiment 1",93,617,46.5,21.3
"2025-12-01T01:31:08.654Z","24E124725E338893","Direction - 26","Batiment 3",93,413,46.5,15.7
"2025-12-01T01:32:14.311Z","24E124725E330668","Sanitaire 23","Batiment 3",98,463,45,15.3
"2025-12-01T01:32:48.260Z","24E124725E338876","Secretariat - 25","Batiment 3",93,467,46.5,16.2
"2025-12-01T01:33:14.721Z","24E124725E333857","S T P ","Batiment 3",92,502,41.5,17.4
"2025-12-01T01:33:44.772Z","24E124725E336493","Dépot 5","Bâtiment 6",88,371,47,15.8
"2025-12-01T01:34:13.522Z","24E124725E336046","SAM Prof 2 ","Batiment 3",93,343,42,14.1
"2025-12-01T01:34:36.202Z","24E124725E330652","Gardien - 29","Batiment 3",93,461,36.5,16.3
"2025-12-01T01:34:48.100Z","24E124725E332035","Salle de travail - 2","Batiment 4",93,348,55,14.1
"2025-12-01T01:35:08.663Z","24E124725E332014","Degagement - 15","Batiment 3",93,292,44.5,16.6
"2025-12-01T01:35:09.062Z","24E124725E339027","Classe 16","Bâtiment 6",86,482,40.5,19.1
"2025-12-01T01:35:39.884Z","24E124725E331454","Cantine","Batiment 1",93,430,38.5,17
"2025-12-01T01:35:46.883Z","24E124725E331262","Classe 12","Batiment 5",92,463,52.5,15.6
"2025-12-01T01:36:14.409Z","24E124725E330593","Classe 10","Batiment 5",92,443,49.5,15.7
"2025-12-01T01:36:46.921Z","24E124725E339012","Conseiller - 18","Batiment 3",93,433,38.5,19.6
"2025-12-01T01:37:08.871Z","24E124725E330837","Classe 5","Batiment 5",92,547,51.5,16.9
"2025-12-01T01:37:17.270Z","24E124725E330145","Reserve - 9 ","Batiment 2",98,540,39,20.8
"2025-12-01T01:37:45.323Z","24E124725E331500","Labo - 8","Batiment 1",93,441,34.5,19.2
"2025-12-01T01:38:38.933Z","24E124725E331037","Salle de dessin 13","Batiment 5",93,425,47,16
"2025-12-01T01:39:12.899Z","24E124725E330689","Plonge","Batiment 2",98,198,48.5,14.6
"2025-12-01T01:39:16.159Z","24E124725E331618","Classe 1","Batiment 5",92,464,54.5,16.4
"2025-12-01T01:40:05.360Z","24E124725E330664","Couloir 1e Bat 6","Bâtiment 6",87,476,49.5,15.3
"2025-12-01T01:40:13.162Z","24E124725E330302","Classe 19","Bâtiment 6",86,493,46.5,15.5
"2025-12-01T01:40:14.869Z","24E124725E338940","Sanitaire 1E - 5 ","Batiment 5",93,466,47.5,14.4
"2025-12-01T01:40:39.801Z","24E124725E331502","WC - 11","Batiment 1",93,425,35.5,21.4
"2025-12-01T01:40:45.090Z","24E124725E331437","Classe 8","Batiment 5",99,396,48.5,16.1
"2025-12-01T01:41:13.892Z","24E124725E331914","Orientation ","Batiment 3",93,414,49,19.3
"2025-12-01T01:41:16.372Z","24E124725E331504","Préau","Batiment 2",99,313,54.5,11.9
"2025-12-01T01:41:16.470Z","24E124725E331515","Salle de réunion","Batiment 3",95,10000,45,16.2
"2025-12-01T01:41:44.399Z","24E124725E330109","Couloir RDC - 5 ","Batiment 5",98,430,46,16.7
"2025-12-01T01:42:43.011Z","24E124725E336466","Degagement - 3  bat 1","Batiment 1",93,494,34,21.6
"2025-12-01T01:42:43.350Z","24E124725E338938","Lingerie ","Batiment 3",93,466,43,16.4
"2025-12-01T01:43:17.109Z","24E124725E330658","Classe 30","Batiment 2",98,463,32,22.5
"2025-12-01T01:43:43.910Z","24E124725E333932","Classe 4","Bâtiment 5",91,726,53,16.6
"2025-12-01T01:43:45.710Z","24E124725E332202","Classe 18","Bâtiment 6",86,518,42.5,13.8
"2025-12-01T01:44:13.702Z","24E124725E330416","Salle des machines - 20","Batiment 3",93,459,38.5,18
"2025-12-01T01:44:44.269Z","24E124725E331472","Dépot 2 - 6","Bâtiment 6",87,439,53,15.3
"2025-12-01T01:45:13.042Z","24E124725E330455","Degagement 4 - 2","Batiment 2",99,256,36.5,17.7
"2025-12-01T01:45:15.713Z","24E124725E330755","Sanitaires Hommes 1E - 6 ","Bâtiment 6",87,551,54.5,14.1
"2025-12-01T01:45:17.432Z","24E124725E338930","Couloir bureaux","Batiment 3",98,434,40,16.6
"2025-12-01T01:45:18.070Z","24E124725E330878","Degagement 3 bat 3","Batiment 3",93,400,41,15.5
"2025-12-01T01:45:43.462Z","24E124725E331967","Classe 23","Bâtiment 6",86,457,50,16.1
"2025-12-01T01:46:46.110Z","24E124725E331405","Cuisine ","Batiment 2",98,500,39,19
"2025-12-01T01:46:46.340Z","24E124725E330535","Gestion - 30","Batiment 3",93,537,60,16.3
"2025-12-01T01:46:48.169Z","24E124725E330680","Classe 21","Bâtiment 6",86,575,49,16
"2025-12-01T01:47:08.477Z","24E124725E335373","Classe 2","Batiment 5",92,476,54,16.8
"2025-12-01T01:48:16.201Z","24E124725E331267","Entrée - 18","Batiment 2",98,514,29,19.3
"2025-12-01T01:48:39.121Z","24E124725E338949","Salle 31 ","Batiment 1",93,489,35.5,18
"2025-12-01T01:49:13.559Z","24E124725E330344","Sanitaire 22","Batiment 3",98,406,36,15.9
"2025-12-01T01:49:44.300Z","24E124725E336083","Salle étude 2","Bâtiment 7",88,237,45,16
"2025-12-01T01:50:09.123Z","24E124725E330345","Salle de réunion - 32","Batiment 3",93,370,59.5,11.6
"2025-12-01T01:50:14.020Z","24E124725E331396","Salle 34","Batiment 1",99,404,29.5,25.4
"2025-12-01T01:51:08.517Z","24E124725E331314","Vestiaire 6","Bâtiment 6",87,380,68.5,15.4
"2025-12-01T01:51:17.752Z","24E124725E331912","Classe 11","Batiment 5",99,417,48.5,15.9
"2025-12-01T01:52:10.511Z","24E124725E331330","Couloir RDC Bat 6","Bâtiment 6",87,411,49,15.3
"2025-12-01T01:52:15.461Z","24E124725E331230","Soins","Batiment 3",93,337,43.5,15.8
"2025-12-01T01:52:44.520Z","24E124725E335166","Depot 9","Batiment 5",98,307,55.5,15.2
"2025-12-01T01:53:46.519Z","24E124725E336069","Salle 33","Batiment 1",93,373,44,14.9
"2025-12-01T01:54:17.690Z","24E124725E331272","Bureau CPE - 1","Batiment 4",93,471,46,13.3
"2025-12-01T01:54:39.512Z","24E124725E336091","Salle 32","Batiment 1",93,381,41,14.5
"2025-12-01T01:54:44.261Z","24E124725E336062","Reserve 6","Batiment 2",98,480,24,30.2
"2025-12-01T01:54:45.093Z","24E124725E331398","Labo - 6","Batiment 1",93,420,41.5,15.7
"2025-12-01T01:55:13.223Z","24E124725E331960","Classe 22","Bâtiment 6",87,202,51,15.5
"2025-12-01T01:55:15.041Z","24E124725E330736","Salle étude 1","Batiment 8",98,337,57.5,12
"2025-12-01T01:55:17.701Z","24E124725E330630","Dépot 2 - 7","Bâtiment 7",87,483,48.5,17.7
"2025-12-01T01:55:37.382Z","24E124725E330286","Classe 7","Batiment 5",92,362,49,16.7
"2025-12-01T01:55:46.550Z","24E124725E330427","Sanitaire - 9","Batiment 3",93,550,39.5,18.5
"2025-12-01T01:56:06.272Z","24E124725E331496","Classe 14","Batiment 5",92,465,49.5,15.6
"2025-12-01T01:56:14.759Z","24E124725E330532","Reserve - 11","Batiment 2",98,397,41,17.2
"2025-12-01T01:56:42.869Z","24E124725E330620","Degagement 3 - 2","Batiment 2",98,426,36,19.4
"2025-12-01T01:57:13.703Z","24E124725E330753","SAM Prof 1 ","Batiment 3",99,472,37.5,16.8
"2025-12-01T01:57:14.520Z","24E124725E331235","Sanitaire RDC - 5 ","Batiment 5",98,434,46,16.9
"2025-12-01T01:57:17.200Z","24E124725E331183","WC Personnel -- 20","Batiment 2",98,323,45,18.5
"2025-12-01T01:57:46.850Z","24E124725E330953","CDI","Batiment 3",92,467,51.5,16.8
"2025-12-01T01:58:44.362Z","24E124725E330612","Classe 3","Batiment 5",92,212,46.5,17.9
"2025-12-01T01:58:44.681Z","24E124725E331366","Classe 6","Batiment 5",92,389,47,16.9
"2025-12-01T01:58:47.201Z","24E124725E330210","Vie scolaire - 3","Batiment 4",98,522,56,13.8
"2025-12-01T01:59:14.542Z","24E124725E331241","Classe 17","Bâtiment 6",87,469,42.5,15.3
"2025-12-01T01:59:15.953Z","24E124725E331208","Classe 9","Batiment 5",92,484,46.5,17.2
"2025-12-01T01:59:46.199Z","24E124725E331402","Sanitaires Dames 1E - 6 ","Bâtiment 6",87,475,52,14.6
"2025-12-01T02:00:14.332Z","24E124725E330429","Labo - 10","Batiment 1",93,306,39.5,16.7
"2025-12-01T02:00:42.541Z","24E124725E331335","Atelier - 7","Batiment 4",93,329,52,13.3
"2025-12-01T02:00:43.089Z","24E124725E330537","Infirmerie ","Batiment 3",93,383,43,15.7
"2025-12-01T02:01:05.130Z","24E124725E330011","WC - 12","Batiment 1",93,598,46,21.2
"2025-12-01T02:01:08.719Z","24E124725E338893","Direction - 26","Batiment 3",93,397,46.5,15.6
"2025-12-01T02:02:17.482Z","24E124725E330668","Sanitaire 23","Batiment 3",98,453,44.5,15.3
"2025-12-01T02:02:43.509Z","24E124725E338876","Secretariat - 25","Batiment 3",93,454,46.5,16.1
"2025-12-01T02:03:13.901Z","24E124725E333857","S T P ","Batiment 3",92,492,41,17.3
"2025-12-01T02:03:43.940Z","24E124725E336493","Dépot 5","Bâtiment 6",88,356,46.5,15.8
"2025-12-01T02:04:16.638Z","24E124725E336046","SAM Prof 2 ","Batiment 3",93,332,41.5,14
"2025-12-01T02:04:34.290Z","24E124725E330652","Gardien - 29","Batiment 3",93,443,36,16.2
"2025-12-01T02:04:44.493Z","24E124725E332035","Salle de travail - 2","Batiment 4",93,342,55,14
"2025-12-01T02:05:11.001Z","24E124725E339027","Classe 16","Bâtiment 6",86,479,41.5,18.3
"2025-12-01T02:05:11.781Z","24E124725E332014","Degagement - 15","Batiment 3",93,298,43.5,16.7
"2025-12-01T02:05:39.324Z","24E124725E331454","Cantine","Batiment 1",93,434,39,16.4
"2025-12-01T02:05:45.982Z","24E124725E331262","Classe 12","Batiment 5",92,454,52.5,15.5
"2025-12-01T02:06:13.531Z","24E124725E330593","Classe 10","Batiment 5",92,441,49,15.6
"2025-12-01T02:06:43.789Z","24E124725E339012","Conseiller - 18","Batiment 3",93,430,38,19.6
"2025-12-01T02:07:11.751Z","24E124725E330837","Classe 5","Batiment 5",92,500,51.5,17
"2025-12-01T02:07:17.361Z","24E124725E330145","Reserve - 9 ","Batiment 2",98,540,38.5,20.8
"2025-12-01T02:07:43.241Z","24E124725E331500","Labo - 8","Batiment 1",93,443,34.5,19.2
"2025-12-01T02:08:40.190Z","24E124725E331037","Salle de dessin 13","Batiment 5",93,434,46,16.2
"2025-12-01T02:09:15.240Z","24E124725E330689","Plonge","Batiment 2",98,193,47.5,14.8
"2025-12-01T02:09:18.842Z","24E124725E331618","Classe 1","Batiment 5",92,461,54.5,16.4
"2025-12-01T02:09:45.592Z","24E124725E331392","Salle des profs","Batiment 3",93,442,42.5,17.1
"2025-12-01T02:10:05.682Z","24E124725E330738","Dépot 4 - 6","Bâtiment 6",87,255,51,14.9
"2025-12-01T02:10:06.280Z","24E124725E330664","Couloir 1e Bat 6","Bâtiment 6",87,465,49.5,15.3
"2025-12-01T02:10:15.853Z","24E124725E338940","Sanitaire 1E - 5 ","Batiment 5",93,467,47,14.7
"2025-12-01T02:10:15.948Z","24E124725E330302","Classe 19","Bâtiment 6",86,508,46,15.7
"2025-12-01T02:10:40.269Z","24E124725E331502","WC - 11","Batiment 1",93,411,35.5,21.3
"2025-12-01T02:10:47.171Z","24E124725E331437","Classe 8","Batiment 5",99,394,48.5,16.1
"2025-12-01T02:11:14.059Z","24E124725E331504","Préau","Batiment 2",99,308,54,11.8
"2025-12-01T02:11:14.701Z","24E124725E331914","Orientation ","Batiment 3",93,415,48.5,19.4
"2025-12-01T02:11:17.240Z","24E124725E331515","Salle de réunion","Batiment 3",95,10000,44.5,16.1
"2025-12-01T02:11:46.491Z","24E124725E330109","Couloir RDC - 5 ","Batiment 5",98,419,45.5,16.7
"2025-12-01T02:12:44.578Z","24E124725E336466","Degagement - 3  bat 1","Batiment 1",93,479,33.5,21.6
"2025-12-01T02:12:45.752Z","24E124725E338938","Lingerie ","Batiment 3",93,469,42.5,16.4
"2025-12-01T02:13:16.393Z","24E124725E330658","Classe 30","Batiment 2",98,451,31.5,22.4
"2025-12-01T02:13:45.862Z","24E124725E332202","Classe 18","Bâtiment 6",86,519,42,13.7
"2025-12-01T02:13:47.671Z","24E124725E333932","Classe 4","Bâtiment 5",91,733,53,16.6
"2025-12-01T02:14:17.531Z","24E124725E330416","Salle des machines - 20","Batiment 3",93,464,38.5,18
"2025-12-01T02:14:45.178Z","24E124725E331472","Dépot 2 - 6","Bâtiment 6",87,460,53,15.3
"2025-12-01T02:15:12.810Z","24E124725E330455","Degagement 4 - 2","Batiment 2",99,268,36.5,17.7
"2025-12-01T02:15:14.962Z","24E124725E330755","Sanitaires Hommes 1E - 6 ","Bâtiment 6",87,557,54,14.3
"2025-12-01T02:15:15.711Z","24E124725E330878","Degagement 3 bat 3","Batiment 3",93,407,40.5,15.5
"2025-12-01T02:15:17.121Z","24E124725E338930","Couloir bureaux","Batiment 3",98,449,39.5,16.5
"2025-12-01T02:15:46.159Z","24E124725E331967","Classe 23","Bâtiment 6",86,460,49.5,16.3
"2025-12-01T02:16:44.431Z","24E124725E331405","Cuisine ","Batiment 2",98,493,38.5,19
"2025-12-01T02:16:44.680Z","24E124725E330680","Classe 21","Bâtiment 6",86,564,49,16
"2025-12-01T02:16:46.632Z","24E124725E330535","Gestion - 30","Batiment 3",93,540,60,16.5
"2025-12-01T02:17:08.241Z","24E124725E335373","Classe 2","Batiment 5",92,485,54,16.8
"2025-12-01T02:18:14.952Z","24E124725E331267","Entrée - 18","Batiment 2",98,517,28.5,19.2
"2025-12-01T02:18:39.083Z","24E124725E338949","Salle 31 ","Batiment 1",93,483,35,18
"2025-12-01T02:19:14.971Z","24E124725E330344","Sanitaire 22","Batiment 3",98,386,35.5,15.8
"2025-12-01T02:19:40.651Z","24E124725E336083","Salle étude 2","Bâtiment 7",88,234,44.5,15.9
"2025-12-01T02:19:46.282Z","24E124725E335870","Classe 13","Batiment 5",91,424,49,16.3
"2025-12-01T02:20:07.011Z","24E124725E330345","Salle de réunion - 32","Batiment 3",93,367,59.5,11.2
"2025-12-01T02:20:14.803Z","24E124725E331396","Salle 34","Batiment 1",99,404,29.5,25.4
"2025-12-01T02:21:08.519Z","24E124725E331314","Vestiaire 6","Bâtiment 6",87,386,68.5,15.4
"2025-12-01T02:21:13.444Z","24E124725E331912","Classe 11","Batiment 5",99,417,48.5,15.8
"2025-12-01T02:22:09.431Z","24E124725E331330","Couloir RDC Bat 6","Bâtiment 6",87,418,49,15.3
"2025-12-01T02:22:43.930Z","24E124725E330635","Principal adjoint - 24","Batiment 3",93,0,46,16.4
"2025-12-01T02:22:44.770Z","24E124725E335166","Depot 9","Batiment 5",98,305,55.5,15.2
"2025-12-01T02:23:45.142Z","24E124725E336069","Salle 33","Batiment 1",93,379,43,15
"2025-12-01T02:24:13.951Z","24E124725E331272","Bureau CPE - 1","Batiment 4",93,475,46,13.1
"2025-12-01T02:24:41.119Z","24E124725E336091","Salle 32","Batiment 1",93,391,39.5,15.7
"2025-12-01T02:24:43.830Z","24E124725E336062","Reserve 6","Batiment 2",98,477,24,30.2
"2025-12-01T02:24:46.732Z","24E124725E331398","Labo - 6","Batiment 1",93,396,41,15.6
"2025-12-01T02:25:14.852Z","24E124725E331960","Classe 22","Bâtiment 6",87,211,50.5,15.4
"2025-12-01T02:25:14.981Z","24E124725E330630","Dépot 2 - 7","Bâtiment 7",87,485,48,17.7
"2025-12-01T02:25:16.771Z","24E124725E330736","Salle étude 1","Batiment 8",98,336,57.5,12
"2025-12-01T02:25:40.819Z","24E124725E330286","Classe 7","Batiment 5",92,366,49,16.7
"2025-12-01T02:26:09.030Z","24E124725E331496","Classe 14","Batiment 5",92,475,49,15.7
"2025-12-01T02:26:16.543Z","24E124725E330532","Reserve - 11","Batiment 2",98,399,40.5,17.1
"2025-12-01T02:26:43.781Z","24E124725E330620","Degagement 3 - 2","Batiment 2",98,432,36,19.3
"2025-12-01T02:27:12.591Z","24E124725E331183","WC Personnel -- 20","Batiment 2",98,317,45,18.5
"2025-12-01T02:27:13.960Z","24E124725E331235","Sanitaire RDC - 5 ","Batiment 5",98,431,46,16.8
"2025-12-01T02:27:16.663Z","24E124725E330753","SAM Prof 1 ","Batiment 3",99,464,37,16.8
"2025-12-01T02:27:48.171Z","24E124725E330953","CDI","Batiment 3",92,456,51.5,16.5
"2025-12-01T02:28:42.979Z","24E124725E331366","Classe 6","Batiment 5",92,408,46.5,17
"2025-12-01T02:28:43.055Z","24E124725E330612","Classe 3","Batiment 5",92,217,46,17.9
"2025-12-01T02:28:43.731Z","24E124725E330210","Vie scolaire - 3","Batiment 4",98,535,56,13.6
"2025-12-01T02:29:15.711Z","24E124725E331241","Classe 17","Bâtiment 6",87,475,42.5,14.9
"2025-12-01T02:29:45.732Z","24E124725E331402","Sanitaires Dames 1E - 6 ","Bâtiment 6",87,489,51.5,14.7
